event_id,timestamp,source,event_type,principal,namespace_or_region,resource_id,resource_type,ttl_minutes,public_ip,privileged,controller_owner,tags_present,hour_of_day,instance_type,sensitive_resource,burst_group_id,is_risky,anomaly_type,severity
K8S-00537,2026-06-16T12:35:41,k8s,service.delete,svc-cicd-pipeline,ci-jobs,pod-axuf-6756,job-pod,40.4,,False,,True,12,,False,,False,NORMAL,NONE
K8S-00205,2026-06-16T12:54:12,k8s,pod.create,svc-etl-batch,staging,pod-tlvg-9067,job-pod,21.2,,False,,False,12,,False,,False,NORMAL,NONE
K8S-00540,2026-06-16T13:27:05,k8s,pod.create,svc-etl-batch,monitoring,pod-iznb-5478,job-pod,52.7,,False,,True,13,,False,,False,NORMAL,NONE
K8S-00185,2026-06-16T13:56:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-pnlw-2522,ci-runner,7.5,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00186,2026-06-16T13:56:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-ddsf-6615,ci-runner,5.2,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00187,2026-06-16T13:56:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-mpre-7566,ci-runner,7.8,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00188,2026-06-16T13:57:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-siag-8479,ci-runner,6.3,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00189,2026-06-16T13:57:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-biqu-7319,ci-runner,11.3,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00190,2026-06-16T13:57:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-xwzx-8835,ci-runner,12.6,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00191,2026-06-16T13:58:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-czdk-3732,ci-runner,4.4,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00192,2026-06-16T13:58:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-jmxj-1960,ci-runner,14.8,,False,Job,True,13,,False,CI-RUN-4-2,False,NORMAL,NONE
K8S-00194,2026-06-16T14:36:37,k8s,pod.create,svc-autoscaler,staging,pod-cwjr-8914,job-pod,110.8,,False,Deployment,True,14,,False,,False,NORMAL,NONE
K8S-00372,2026-06-16T14:53:14,k8s,pod.delete,ops-mlee,ci-jobs,pod-ijaa-8940,job-pod,104.7,,False,Deployment,False,14,,False,,False,NORMAL,NONE
K8S-00471,2026-06-16T15:29:53,k8s,deployment.scale,dev-jsmith,production,pod-hbvp-5230,job-pod,114.9,,False,CronJob,False,15,,False,,False,NORMAL,NONE
K8S-00197,2026-06-16T16:06:12,k8s,configmap.create,svc-monitoring,default,pod-yvjx-1894,job-pod,6.3,,False,Job,True,16,,False,,False,NORMAL,NONE
K8S-00266,2026-06-16T16:16:26,k8s,pod.delete,svc-monitoring,production,pod-gufz-4315,job-pod,65.1,,False,,True,16,,False,,False,NORMAL,NONE
K8S-00320,2026-06-16T17:30:54,k8s,service.create,dev-jsmith,ci-jobs,pod-ouku-2297,job-pod,53.6,,False,Job,True,17,,False,,False,NORMAL,NONE
K8S-00462,2026-06-16T17:36:58,k8s,service.delete,dev-arao,staging,pod-rlsg-9690,job-pod,105.1,,False,Deployment,True,17,,False,,False,NORMAL,NONE
K8S-00480,2026-06-16T17:37:34,k8s,deployment.scale,svc-etl-batch,monitoring,pod-atnn-2390,job-pod,106.8,,False,,True,17,,False,,False,NORMAL,NONE
K8S-00465,2026-06-16T17:55:54,k8s,service.create,dev-arao,default,pod-hujw-4193,job-pod,64.8,,False,Job,True,17,,False,,False,NORMAL,NONE
K8S-00428,2026-06-16T18:09:14,k8s,pod.exec,svc-monitoring,default,pod-mnmd-6826,job-pod,40.9,,False,Job,True,18,,False,,False,NORMAL,NONE
K8S-00374,2026-06-16T18:35:09,k8s,pod.create,svc-monitoring,ci-jobs,pod-isbg-6765,job-pod,45.9,,False,CronJob,True,18,,False,,False,NORMAL,NONE
K8S-00296,2026-06-16T18:40:42,k8s,pod.update,dev-sgupta,monitoring,pod-nlec-2972,job-pod,85.3,,False,,True,18,,False,,False,NORMAL,NONE
K8S-00388,2026-06-16T18:48:16,k8s,configmap.create,admin-pkumar,default,pod-hcon-1630,job-pod,64.9,,False,,True,18,,False,,False,NORMAL,NONE
K8S-00509,2026-06-16T18:51:14,k8s,pod.delete,dev-arao,monitoring,pod-xfjg-9114,job-pod,32.7,,False,Deployment,True,18,,False,,False,NORMAL,NONE
K8S-00568,2026-06-16T19:27:03,k8s,configmap.create,dev-arao,production,pod-janr-2953,job-pod,21.5,,False,,True,19,,False,,False,NORMAL,NONE
K8S-00355,2026-06-16T20:26:58,k8s,service.create,admin-pkumar,production,pod-jllu-6319,job-pod,96.2,,False,Job,True,20,,False,,False,NORMAL,NONE
K8S-00279,2026-06-16T20:41:46,k8s,configmap.create,admin-pkumar,ci-jobs,pod-dvmx-1941,job-pod,113.8,,False,Job,True,20,,False,,False,NORMAL,NONE
K8S-00533,2026-06-16T20:58:59,k8s,service.create,admin-pkumar,monitoring,pod-ceoy-6855,job-pod,15.6,,False,Deployment,True,20,,False,,False,NORMAL,NONE
K8S-00571,2026-06-16T21:48:09,k8s,configmap.create,dev-arao,ci-jobs,pod-uywb-3414,job-pod,93.3,,False,Deployment,False,21,,False,,False,NORMAL,NONE
K8S-00512,2026-06-16T22:04:11,k8s,deployment.scale,svc-monitoring,monitoring,pod-wcwu-1022,job-pod,103.9,,False,Deployment,True,22,,False,,False,NORMAL,NONE
K8S-00510,2026-06-16T22:26:09,k8s,pod.update,svc-backup,ci-jobs,pod-hkhr-5846,job-pod,32.5,,False,Deployment,False,22,,False,,False,NORMAL,NONE
K8S-00234,2026-06-16T22:43:53,k8s,pod.exec,dev-jsmith,monitoring,pod-shkr-8094,job-pod,41.4,,False,,True,22,,False,,False,NORMAL,NONE
K8S-00582,2026-06-16T23:58:59,k8s,pod.create,svc-autoscaler,staging,pod-haxu-5056,job-pod,32.0,,False,CronJob,True,23,,False,,False,NORMAL,NONE
K8S-00274,2026-06-17T00:21:41,k8s,configmap.create,ops-mlee,monitoring,pod-dtkz-3928,job-pod,47.6,,False,,True,0,,False,,False,NORMAL,NONE
K8S-00405,2026-06-17T00:30:56,k8s,service.create,ops-mlee,staging,pod-yblr-1953,job-pod,17.6,,False,Deployment,True,0,,False,,False,NORMAL,NONE
K8S-00539,2026-06-17T00:38:33,k8s,pod.delete,svc-monitoring,staging,pod-swey-4404,job-pod,39.9,,False,CronJob,False,0,,False,,False,NORMAL,NONE
K8S-00402,2026-06-17T01:26:51,k8s,pod.update,svc-monitoring,ci-jobs,pod-zxub-3906,job-pod,116.1,,False,CronJob,True,1,,False,,False,NORMAL,NONE
K8S-00299,2026-06-17T02:04:10,k8s,deployment.scale,svc-autoscaler,monitoring,pod-csal-5581,job-pod,56.8,,False,Job,True,2,,False,,False,NORMAL,NONE
K8S-00325,2026-06-17T02:24:16,k8s,pod.exec,svc-logging,ci-jobs,pod-lvlo-8597,job-pod,85.1,,False,Deployment,True,2,,False,,False,NORMAL,NONE
K8S-00215,2026-06-17T03:01:44,k8s,configmap.create,svc-cicd-pipeline,production,pod-unxy-1414,job-pod,48.8,,False,Deployment,True,3,,False,,False,NORMAL,NONE
K8S-00584,2026-06-17T03:03:15,k8s,configmap.create,admin-pkumar,monitoring,pod-xirl-5368,job-pod,7.3,,False,,True,3,,False,,False,NORMAL,NONE
K8S-00570,2026-06-17T03:42:14,k8s,service.delete,dev-arao,default,pod-iwhl-5472,job-pod,92.0,,False,,True,3,,False,,False,NORMAL,NONE
K8S-00447,2026-06-17T03:59:43,k8s,pod.update,admin-pkumar,monitoring,pod-byye-9346,job-pod,53.8,,False,,True,3,,False,,False,NORMAL,NONE
K8S-00348,2026-06-17T04:23:40,k8s,pod.update,svc-etl-batch,staging,pod-ydip-7579,job-pod,63.0,,False,Job,True,4,,False,,False,NORMAL,NONE
K8S-00364,2026-06-17T05:15:56,k8s,pod.delete,svc-autoscaler,production,pod-ipdh-7776,job-pod,53.7,,False,CronJob,False,5,,False,,False,NORMAL,NONE
K8S-00350,2026-06-17T05:25:04,k8s,service.create,svc-autoscaler,default,pod-gfdg-9939,job-pod,29.6,,False,CronJob,True,5,,False,,False,NORMAL,NONE
K8S-00464,2026-06-17T05:46:00,k8s,service.delete,admin-pkumar,ci-jobs,pod-gsaf-5429,job-pod,35.7,,False,Deployment,True,5,,False,,False,NORMAL,NONE
K8S-00444,2026-06-17T06:45:29,k8s,service.create,ops-mlee,staging,pod-yarf-8780,job-pod,21.0,,False,,True,6,,False,,False,NORMAL,NONE
K8S-00436,2026-06-17T06:48:21,k8s,deployment.scale,admin-pkumar,default,pod-sofk-4869,job-pod,24.9,,False,Deployment,True,6,,False,,False,NORMAL,NONE
K8S-00278,2026-06-17T06:48:46,k8s,pod.delete,svc-etl-batch,ci-jobs,pod-oiej-4633,job-pod,47.6,,False,Deployment,True,6,,False,,False,NORMAL,NONE
K8S-00587,2026-06-17T06:59:29,k8s,pod.exec,svc-backup,production,pod-qncd-9779,job-pod,29.6,,False,CronJob,False,6,,False,,False,NORMAL,NONE
K8S-00246,2026-06-17T07:01:49,k8s,deployment.scale,svc-logging,staging,pod-grxi-6432,job-pod,106.0,,False,,True,7,,False,,False,NORMAL,NONE
K8S-00280,2026-06-17T07:51:35,k8s,service.create,svc-cicd-pipeline,default,pod-asje-5685,job-pod,27.4,,False,Job,True,7,,False,,False,NORMAL,NONE
K8S-00366,2026-06-17T08:17:39,k8s,service.create,svc-cicd-pipeline,staging,pod-waai-7124,job-pod,22.9,,False,Deployment,False,8,,False,,False,NORMAL,NONE
K8S-00195,2026-06-17T08:21:34,k8s,pod.delete,svc-cicd-pipeline,ci-jobs,pod-nrnh-6148,job-pod,6.4,,False,Job,True,8,,False,,False,NORMAL,NONE
K8S-00554,2026-06-17T08:43:25,k8s,configmap.create,admin-pkumar,ci-jobs,pod-bpft-3821,job-pod,86.6,,False,Deployment,True,8,,False,,False,NORMAL,NONE
K8S-00532,2026-06-17T08:46:21,k8s,pod.delete,svc-autoscaler,monitoring,pod-roay-1656,job-pod,21.0,,False,Deployment,True,8,,False,,False,NORMAL,NONE
K8S-00349,2026-06-17T09:02:11,k8s,deployment.scale,svc-autoscaler,default,pod-wtqx-6319,job-pod,102.2,,False,,True,9,,False,,False,NORMAL,NONE
K8S-00200,2026-06-17T09:22:45,k8s,pod.exec,admin-pkumar,production,pod-ccit-9166,job-pod,56.4,,False,Deployment,True,9,,False,,False,NORMAL,NONE
K8S-00535,2026-06-17T09:44:56,k8s,pod.delete,dev-sgupta,default,pod-vrsx-7462,job-pod,27.4,,False,CronJob,True,9,,False,,False,NORMAL,NONE
K8S-00276,2026-06-17T10:04:48,k8s,pod.delete,svc-monitoring,staging,pod-tsho-9328,job-pod,51.1,,False,CronJob,True,10,,False,,False,NORMAL,NONE
K8S-00306,2026-06-17T10:10:40,k8s,rbac.rolebinding.create,svc-etl-batch,default,pod-iuoa-5694,job-pod,58.3,,False,Job,True,10,,False,,False,NORMAL,NONE
K8S-00463,2026-06-17T10:43:42,k8s,deployment.scale,dev-jsmith,default,pod-jwbe-1672,job-pod,16.2,,False,CronJob,True,10,,False,,False,NORMAL,NONE
K8S-00351,2026-06-17T11:46:19,k8s,rbac.rolebinding.create,dev-arao,production,pod-zuew-1567,job-pod,118.0,,False,Deployment,True,11,,False,,False,NORMAL,NONE
K8S-00211,2026-06-17T11:54:03,k8s,pod.update,svc-monitoring,monitoring,pod-meqp-9393,job-pod,39.4,,False,CronJob,True,11,,False,,False,NORMAL,NONE
K8S-00338,2026-06-17T12:15:36,k8s,configmap.create,svc-cicd-pipeline,monitoring,pod-mdry-4039,job-pod,106.5,,False,CronJob,True,12,,False,,False,NORMAL,NONE
K8S-00502,2026-06-17T12:31:32,k8s,rbac.rolebinding.create,svc-monitoring,ci-jobs,pod-pfar-3234,job-pod,57.6,,False,Job,True,12,,False,,False,NORMAL,NONE
K8S-00387,2026-06-17T13:16:10,k8s,rbac.rolebinding.create,svc-backup,monitoring,pod-yvkg-1685,job-pod,74.9,,False,,True,13,,False,,False,NORMAL,NONE
K8S-00520,2026-06-17T13:21:55,k8s,pod.delete,svc-etl-batch,monitoring,pod-obkn-3929,job-pod,38.2,,False,Deployment,False,13,,False,,False,NORMAL,NONE
K8S-00287,2026-06-17T13:38:57,k8s,pod.exec,dev-sgupta,default,pod-kijk-1448,job-pod,60.4,,False,CronJob,False,13,,False,,False,NORMAL,NONE
K8S-00479,2026-06-17T13:52:46,k8s,service.create,svc-logging,staging,pod-clby-1644,job-pod,116.3,,False,Job,True,13,,False,,False,NORMAL,NONE
K8S-00413,2026-06-17T14:09:52,k8s,deployment.scale,ops-mlee,monitoring,pod-xwrg-7782,job-pod,111.7,,False,Deployment,True,14,,False,,False,NORMAL,NONE
K8S-00461,2026-06-17T15:09:14,k8s,pod.exec,dev-jsmith,ci-jobs,pod-xzdx-8803,job-pod,90.8,,False,Job,True,15,,False,,False,NORMAL,NONE
K8S-00384,2026-06-17T16:32:14,k8s,deployment.scale,dev-sgupta,staging,pod-yjed-7348,job-pod,61.5,,False,Job,False,16,,False,,False,NORMAL,NONE
K8S-00198,2026-06-17T16:41:25,k8s,pod.update,dev-arao,production,pod-wjmm-9055,job-pod,41.9,,False,CronJob,True,16,,False,,False,NORMAL,NONE
K8S-00368,2026-06-17T17:14:38,k8s,deployment.scale,svc-cicd-pipeline,staging,pod-jang-9814,job-pod,29.4,,False,CronJob,True,17,,False,,False,NORMAL,NONE
K8S-00311,2026-06-17T17:49:31,k8s,pod.create,ops-mlee,production,pod-muwh-7504,job-pod,65.3,,False,Deployment,False,17,,False,,False,NORMAL,NONE
K8S-00332,2026-06-17T18:25:57,k8s,pod.update,admin-pkumar,ci-jobs,pod-ttjz-2466,job-pod,33.6,,False,,False,18,,False,,False,NORMAL,NONE
K8S-00492,2026-06-17T18:38:55,k8s,service.create,svc-monitoring,staging,pod-pthl-5439,job-pod,65.2,,False,,True,18,,False,,False,NORMAL,NONE
K8S-00261,2026-06-17T19:31:30,k8s,pod.update,svc-backup,monitoring,pod-udpq-1367,job-pod,33.0,,False,Job,True,19,,False,,False,NORMAL,NONE
K8S-00316,2026-06-17T20:17:28,k8s,service.create,ops-mlee,production,pod-tdpv-8239,job-pod,40.4,,False,,True,20,,False,,False,NORMAL,NONE
K8S-00209,2026-06-17T20:39:50,k8s,pod.update,ops-mlee,default,pod-alty-3845,job-pod,89.0,,False,Job,False,20,,False,,False,NORMAL,NONE
K8S-00420,2026-06-17T20:49:17,k8s,service.delete,ops-mlee,ci-jobs,pod-xfuj-3347,job-pod,93.5,,False,Deployment,True,20,,False,,False,NORMAL,NONE
K8S-00253,2026-06-17T20:49:50,k8s,pod.create,svc-autoscaler,staging,pod-lalc-8989,job-pod,31.7,,False,CronJob,True,20,,False,,False,NORMAL,NONE
K8S-00243,2026-06-17T21:54:16,k8s,deployment.scale,svc-autoscaler,staging,pod-dqho-4842,job-pod,16.5,,False,Deployment,True,21,,False,,False,NORMAL,NONE
K8S-00578,2026-06-17T21:58:53,k8s,pod.exec,svc-etl-batch,default,pod-vzsp-9837,job-pod,70.8,,False,,True,21,,False,,False,NORMAL,NONE
K8S-00572,2026-06-17T22:31:51,k8s,service.create,dev-arao,staging,pod-uyip-1486,job-pod,16.5,,False,Deployment,True,22,,False,,False,NORMAL,NONE
K8S-00336,2026-06-17T22:44:58,k8s,pod.update,svc-backup,default,pod-vpfc-6696,job-pod,42.2,,False,,True,22,,False,,False,NORMAL,NONE
K8S-00318,2026-06-17T23:17:07,k8s,service.delete,dev-arao,production,pod-inwx-8052,job-pod,96.8,,False,Job,True,23,,False,,False,NORMAL,NONE
K8S-00294,2026-06-17T23:24:16,k8s,service.delete,admin-pkumar,monitoring,pod-ztub-3996,job-pod,118.2,,False,CronJob,True,23,,False,,False,NORMAL,NONE
K8S-00293,2026-06-17T23:29:56,k8s,pod.create,admin-pkumar,default,pod-djdr-1692,job-pod,102.5,,False,CronJob,True,23,,False,,False,NORMAL,NONE
K8S-00399,2026-06-17T23:43:57,k8s,service.create,svc-backup,default,pod-vwdg-8794,job-pod,57.2,,False,,False,23,,False,,False,NORMAL,NONE
K8S-00573,2026-06-18T01:05:32,k8s,pod.create,dev-sgupta,staging,pod-rpfp-7269,job-pod,74.5,,False,CronJob,False,1,,False,,False,NORMAL,NONE
K8S-00373,2026-06-18T01:49:30,k8s,configmap.create,dev-arao,production,pod-bhur-1651,job-pod,33.5,,False,CronJob,True,1,,False,,False,NORMAL,NONE
K8S-00251,2026-06-18T01:57:45,k8s,pod.delete,ops-mlee,monitoring,pod-fpko-6961,job-pod,62.7,,False,Job,True,1,,False,,False,NORMAL,NONE
K8S-00375,2026-06-18T02:00:00,k8s,pod.create,svc-logging,ci-jobs,pod-srbz-7343,job-pod,107.4,,False,Deployment,True,2,,False,,False,NORMAL,NONE
K8S-00362,2026-06-18T02:09:59,k8s,pod.update,dev-jsmith,staging,pod-ywki-8879,job-pod,69.3,,False,,True,2,,False,,False,NORMAL,NONE
K8S-00236,2026-06-18T02:27:42,k8s,service.delete,svc-etl-batch,ci-jobs,pod-xzjs-2417,job-pod,37.4,,False,,True,2,,False,,False,NORMAL,NONE
K8S-00208,2026-06-18T02:51:29,k8s,pod.exec,svc-monitoring,production,pod-xvrh-9689,job-pod,89.7,,False,,True,2,,False,,False,NORMAL,NONE
K8S-00265,2026-06-18T04:46:57,k8s,pod.update,svc-logging,ci-jobs,pod-nozb-8429,job-pod,73.6,,False,Deployment,True,4,,False,,False,NORMAL,NONE
K8S-00536,2026-06-18T05:00:05,k8s,deployment.scale,svc-cicd-pipeline,monitoring,pod-dful-3423,job-pod,87.3,,False,,True,5,,False,,False,NORMAL,NONE
K8S-00453,2026-06-18T05:19:26,k8s,deployment.scale,dev-arao,monitoring,pod-xpqq-6782,job-pod,115.5,,False,CronJob,True,5,,False,,False,NORMAL,NONE
K8S-00591,2026-06-18T06:06:43,k8s,configmap.create,dev-arao,staging,pod-foii-1304,job-pod,77.2,,False,Job,True,6,,False,,False,NORMAL,NONE
K8S-00476,2026-06-18T06:06:58,k8s,pod.exec,dev-arao,monitoring,pod-zoll-7617,job-pod,102.1,,False,Deployment,True,6,,False,,False,NORMAL,NONE
K8S-00390,2026-06-18T06:19:58,k8s,pod.create,dev-sgupta,staging,pod-cerr-5770,job-pod,55.5,,False,CronJob,True,6,,False,,False,NORMAL,NONE
K8S-00421,2026-06-18T06:20:18,k8s,pod.update,dev-sgupta,staging,pod-pkhk-1598,job-pod,57.8,,False,Deployment,False,6,,False,,False,NORMAL,NONE
K8S-00263,2026-06-18T06:28:57,k8s,pod.create,dev-jsmith,ci-jobs,pod-vysk-2404,job-pod,29.9,,False,,True,6,,False,,False,NORMAL,NONE
K8S-00229,2026-06-18T06:32:55,k8s,configmap.create,svc-autoscaler,default,pod-prjt-8300,job-pod,61.0,,False,CronJob,True,6,,False,,False,NORMAL,NONE
K8S-00377,2026-06-18T07:40:12,k8s,service.create,dev-sgupta,monitoring,pod-jpmn-4938,job-pod,70.9,,False,,True,7,,False,,False,NORMAL,NONE
K8S-00309,2026-06-18T07:44:00,k8s,rbac.rolebinding.create,dev-arao,staging,pod-iyop-4012,job-pod,103.2,,False,Job,True,7,,False,,False,NORMAL,NONE
K8S-00269,2026-06-18T10:19:12,k8s,service.create,dev-jsmith,monitoring,pod-qypc-7246,job-pod,45.3,,False,Deployment,True,10,,False,,False,NORMAL,NONE
K8S-00519,2026-06-18T10:55:42,k8s,configmap.create,dev-sgupta,ci-jobs,pod-swtn-8405,job-pod,76.4,,False,Deployment,False,10,,False,,False,NORMAL,NONE
K8S-00429,2026-06-18T11:23:19,k8s,pod.exec,svc-etl-batch,default,pod-gita-3159,job-pod,15.7,,False,,False,11,,False,,False,NORMAL,NONE
K8S-00235,2026-06-18T11:46:54,k8s,pod.delete,svc-cicd-pipeline,default,pod-iyzw-1745,job-pod,85.6,,False,Deployment,True,11,,False,,False,NORMAL,NONE
K8S-00273,2026-06-18T12:09:06,k8s,deployment.scale,dev-jsmith,default,pod-pdqh-5514,job-pod,119.1,,False,,True,12,,False,,False,NORMAL,NONE
K8S-00305,2026-06-18T12:49:53,k8s,service.delete,svc-monitoring,ci-jobs,pod-lizh-6326,job-pod,82.4,,False,,True,12,,False,,False,NORMAL,NONE
K8S-00452,2026-06-18T13:03:09,k8s,service.delete,admin-pkumar,default,pod-mofg-1864,job-pod,108.9,,False,Deployment,True,13,,False,,False,NORMAL,NONE
K8S-00315,2026-06-18T13:04:44,k8s,pod.exec,svc-monitoring,default,pod-ccmr-8126,job-pod,65.2,,False,CronJob,True,13,,False,,False,NORMAL,NONE
K8S-00250,2026-06-18T13:11:32,k8s,pod.update,dev-arao,ci-jobs,pod-spdx-7430,job-pod,30.7,,False,CronJob,False,13,,False,,False,NORMAL,NONE
K8S-00495,2026-06-18T13:12:20,k8s,service.create,ops-mlee,monitoring,pod-kybl-4409,job-pod,36.8,,False,Job,False,13,,False,,False,NORMAL,NONE
K8S-00473,2026-06-18T13:28:13,k8s,service.create,dev-jsmith,default,pod-vphl-2740,job-pod,110.0,,False,CronJob,False,13,,False,,False,NORMAL,NONE
K8S-00522,2026-06-18T13:42:15,k8s,pod.exec,svc-monitoring,ci-jobs,pod-zdkw-7883,job-pod,56.0,,False,Deployment,True,13,,False,,False,NORMAL,NONE
K8S-00238,2026-06-18T14:57:13,k8s,pod.update,svc-logging,ci-jobs,pod-wcpq-7113,job-pod,115.1,,False,Deployment,True,14,,False,,False,NORMAL,NONE
K8S-00531,2026-06-18T15:04:35,k8s,deployment.scale,ops-mlee,ci-jobs,pod-fjko-8764,job-pod,108.0,,False,Job,True,15,,False,,False,NORMAL,NONE
K8S-00435,2026-06-18T15:36:06,k8s,pod.exec,svc-monitoring,monitoring,pod-zusv-2082,job-pod,44.2,,False,,True,15,,False,,False,NORMAL,NONE
K8S-00319,2026-06-18T15:40:42,k8s,service.create,svc-autoscaler,monitoring,pod-digs-8161,job-pod,50.4,,False,Job,True,15,,False,,False,NORMAL,NONE
K8S-00242,2026-06-18T15:51:52,k8s,configmap.create,dev-arao,production,pod-vlpp-5762,job-pod,82.2,,False,CronJob,False,15,,False,,False,NORMAL,NONE
K8S-00283,2026-06-18T16:04:49,k8s,configmap.create,svc-logging,default,pod-wmyf-6703,job-pod,45.0,,False,CronJob,True,16,,False,,False,NORMAL,NONE
K8S-00212,2026-06-18T17:14:32,k8s,service.create,dev-sgupta,staging,pod-yxlk-4435,job-pod,76.8,,False,CronJob,True,17,,False,,False,NORMAL,NONE
K8S-00337,2026-06-18T17:30:56,k8s,pod.delete,svc-monitoring,default,pod-xfiu-3539,job-pod,56.7,,False,CronJob,True,17,,False,,False,NORMAL,NONE
K8S-00239,2026-06-18T17:40:32,k8s,pod.delete,svc-monitoring,production,pod-venm-1082,job-pod,70.9,,False,,True,17,,False,,False,NORMAL,NONE
K8S-00577,2026-06-18T18:08:27,k8s,service.delete,dev-sgupta,staging,pod-hmgm-9052,job-pod,54.5,,False,CronJob,True,18,,False,,False,NORMAL,NONE
K8S-00565,2026-06-18T18:16:35,k8s,pod.delete,svc-cicd-pipeline,ci-jobs,pod-hkan-9088,job-pod,18.3,,False,CronJob,True,18,,False,,False,NORMAL,NONE
K8S-00380,2026-06-18T18:20:13,k8s,pod.delete,ops-mlee,staging,pod-zdkp-6203,job-pod,101.5,,False,Job,True,18,,False,,False,NORMAL,NONE
K8S-00285,2026-06-18T18:42:46,k8s,configmap.create,svc-etl-batch,ci-jobs,pod-xekh-6570,job-pod,113.9,,False,CronJob,True,18,,False,,False,NORMAL,NONE
K8S-00425,2026-06-18T19:00:10,k8s,pod.delete,ops-mlee,staging,pod-rate-9888,job-pod,45.3,,False,CronJob,True,19,,False,,False,NORMAL,NONE
K8S-00218,2026-06-18T19:39:39,k8s,configmap.create,svc-backup,monitoring,pod-bcua-4892,job-pod,63.8,,False,CronJob,True,19,,False,,False,NORMAL,NONE
K8S-00407,2026-06-18T19:52:44,k8s,configmap.create,dev-arao,monitoring,pod-xnsz-9069,job-pod,97.9,,False,Job,True,19,,False,,False,NORMAL,NONE
K8S-00469,2026-06-18T20:52:46,k8s,pod.delete,svc-monitoring,staging,pod-scue-5150,job-pod,38.9,,False,Deployment,True,20,,False,,False,NORMAL,NONE
K8S-00363,2026-06-18T22:24:43,k8s,configmap.create,svc-backup,default,pod-uifl-9589,job-pod,33.3,,False,Deployment,True,22,,False,,False,NORMAL,NONE
K8S-00455,2026-06-18T22:51:27,k8s,service.delete,svc-cicd-pipeline,default,pod-ckpr-1447,job-pod,38.0,,False,Deployment,False,22,,False,,False,NORMAL,NONE
K8S-00588,2026-06-18T23:03:00,k8s,service.create,dev-jsmith,default,pod-yzgs-2506,job-pod,87.5,,False,Deployment,True,23,,False,,False,NORMAL,NONE
K8S-00437,2026-06-18T23:14:40,k8s,pod.delete,dev-arao,default,pod-ypuy-8584,job-pod,42.4,,False,Deployment,True,23,,False,,False,NORMAL,NONE
K8S-00528,2026-06-18T23:20:33,k8s,pod.exec,svc-monitoring,ci-jobs,pod-pisi-7056,job-pod,26.2,,False,Deployment,True,23,,False,,False,NORMAL,NONE
K8S-00286,2026-06-18T23:26:59,k8s,pod.exec,svc-logging,monitoring,pod-djgm-8923,job-pod,93.5,,False,CronJob,True,23,,False,,False,NORMAL,NONE
K8S-00360,2026-06-18T23:33:18,k8s,pod.delete,ops-mlee,staging,pod-fupv-8076,job-pod,38.3,,False,,False,23,,False,,False,NORMAL,NONE
K8S-00488,2026-06-18T23:45:45,k8s,pod.update,ops-mlee,ci-jobs,pod-wwdn-4493,job-pod,92.9,,False,Job,True,23,,False,,False,NORMAL,NONE
K8S-00356,2026-06-18T23:50:23,k8s,service.delete,svc-etl-batch,production,pod-asjm-7251,job-pod,14.0,,False,Deployment,True,23,,False,,False,NORMAL,NONE
K8S-00295,2026-06-18T23:57:57,k8s,pod.create,svc-monitoring,default,pod-zqav-7933,job-pod,60.0,,False,Deployment,True,23,,False,,False,NORMAL,NONE
