event_id,timestamp,source,event_type,principal,namespace_or_region,resource_id,resource_type,ttl_minutes,public_ip,privileged,controller_owner,tags_present,hour_of_day,instance_type,sensitive_resource,burst_group_id,is_risky,anomaly_type,severity
CLD-00207,2026-06-18T04:41:20,cloud,TerminateInstances,dev-sgupta,eu-west-1,i-qyun-9355,ec2-instance,117.3,,False,,True,4,m5.large,False,,False,NORMAL,NONE
CLD-00081,2026-06-18T04:53:24,cloud,StartInstances,dev-arao,eu-west-1,i-rdpe-3780,ec2-instance,326.5,,False,,True,4,t3.micro,False,,False,NORMAL,NONE
CLD-00285,2026-06-18T06:09:06,cloud,GetObject,svc-monitoring,eu-west-1,i-qyyo-6218,ec2-instance,103.1,,False,,True,6,m5.large,False,,False,NORMAL,NONE
CLD-00437,2026-06-18T06:39:07,cloud,StopInstances,lambda-report-fn,eu-west-1,i-hppx-5247,ec2-instance,105.1,,False,,False,6,m5.large,False,,False,NORMAL,NONE
CLD-00266,2026-06-18T06:54:29,cloud,PutObject,svc-monitoring,us-east-1,i-cvld-3653,ec2-instance,175.2,,False,,True,6,m5.large,False,,False,NORMAL,NONE
CLD-00267,2026-06-18T07:08:23,cloud,StopInstances,svc-logging,us-east-1,i-qehe-5105,ec2-instance,118.3,,False,,True,7,m5.large,False,,False,NORMAL,NONE
CLD-00385,2026-06-18T07:47:08,cloud,GetObject,dev-arao,us-west-2,i-dejw-2599,ec2-instance,227.2,,False,,True,7,m5.large,False,,False,NORMAL,NONE
CLD-00089,2026-06-18T07:50:22,cloud,CreateSecurityGroup,dev-arao,us-east-1,i-suyj-5499,ec2-instance,227.9,,False,,True,7,t3.large,False,,False,NORMAL,NONE
CLD-00346,2026-06-18T08:36:35,cloud,StopInstances,svc-cicd-pipeline,us-east-1,i-wfic-1794,ec2-instance,374.0,,False,,True,8,t3.large,False,,False,NORMAL,NONE
CLD-00289,2026-06-18T08:41:37,cloud,AuthorizeSecurityGroupIngress,dev-sgupta,eu-west-1,i-edky-7229,ec2-instance,96.5,,False,,True,8,t3.medium,False,,False,NORMAL,NONE
CLD-00263,2026-06-18T09:07:11,cloud,StartInstances,dev-jsmith,us-west-2,i-ssio-2208,ec2-instance,86.4,,False,,True,9,t3.medium,False,,False,NORMAL,NONE
CLD-00392,2026-06-18T09:42:29,cloud,GetObject,dev-sgupta,eu-west-1,i-xgro-7367,ec2-instance,305.1,,False,,True,9,m5.large,False,,False,NORMAL,NONE
CLD-00355,2026-06-18T09:50:15,cloud,CreateBucket,svc-cicd-pipeline,us-east-1,i-kryl-8790,ec2-instance,152.0,,False,,True,9,m5.large,False,,False,NORMAL,NONE
CLD-00349,2026-06-18T10:12:14,cloud,PutObject,lambda-prod-fn,eu-west-1,i-fbgw-5697,ec2-instance,37.7,,False,,True,10,r5.xlarge,False,,False,NORMAL,NONE
CLD-00039,2026-06-18T10:28:36,cloud,CreateKeyPair,svc-cicd-pipeline,us-west-2,i-dhjo-9005,ec2-instance,38.8,,False,,True,10,m5.large,False,,False,NORMAL,NONE
CLD-00423,2026-06-18T10:31:18,cloud,RunInstances,admin-pkumar,eu-west-1,i-veec-3688,ec2-instance,228.0,,False,,True,10,t3.large,False,,False,NORMAL,NONE
CLD-00185,2026-06-18T10:32:09,cloud,CreateSnapshot,svc-logging,eu-west-1,i-xxhf-8048,ec2-instance,74.6,,False,,True,10,t3.micro,False,,False,NORMAL,NONE
CLD-00114,2026-06-18T10:38:31,cloud,DeleteObject,svc-autoscaler,eu-west-1,i-vjjr-6419,ec2-instance,188.3,,False,,True,10,m5.large,False,,False,NORMAL,NONE
CLD-00154,2026-06-18T10:42:48,cloud,CreateKeyPair,dev-jsmith,eu-west-1,i-tgtq-3950,ec2-instance,106.5,,False,,False,10,r5.xlarge,False,,False,NORMAL,NONE
CLD-00041,2026-06-18T11:09:42,cloud,DescribeInstances,lambda-report-fn,us-east-1,i-meyy-8787,ec2-instance,456.1,,False,,True,11,t3.micro,False,,False,NORMAL,NONE
CLD-00096,2026-06-18T11:34:29,cloud,DeleteObject,svc-cicd-pipeline,eu-west-1,i-leme-1444,ec2-instance,67.8,,False,,True,11,r5.xlarge,False,,False,NORMAL,NONE
CLD-00118,2026-06-18T11:34:41,cloud,PutObject,svc-monitoring,us-east-1,i-dfob-1893,ec2-instance,279.0,,False,,True,11,t3.large,False,,False,NORMAL,NONE
CLD-00238,2026-06-18T12:08:13,cloud,CreateSecurityGroup,svc-cicd-pipeline,eu-west-1,i-knqy-4963,ec2-instance,353.3,,False,,True,12,t3.medium,False,,False,NORMAL,NONE
CLD-00396,2026-06-18T12:31:23,cloud,CreateSecurityGroup,lambda-prod-fn,us-east-1,i-tpah-3733,ec2-instance,250.3,,False,,False,12,m5.large,False,,False,NORMAL,NONE
CLD-00333,2026-06-18T12:40:58,cloud,CreateBucket,dev-arao,us-east-1,i-pkyo-5927,ec2-instance,415.9,,False,,False,12,r5.xlarge,False,,False,NORMAL,NONE
CLD-00094,2026-06-18T12:46:05,cloud,AuthorizeSecurityGroupIngress,lambda-prod-fn,eu-west-1,i-legh-4613,ec2-instance,249.7,,False,,True,12,r5.xlarge,False,,False,NORMAL,NONE
CLD-00224,2026-06-18T13:13:10,cloud,AuthorizeSecurityGroupIngress,lambda-notify-fn,eu-west-1,i-pgsx-1618,ec2-instance,327.9,,False,,True,13,t3.micro,False,,False,NORMAL,NONE
CLD-00491,2026-06-18T13:19:22,cloud,CreateSecurityGroup,svc-logging,us-west-2,i-pblz-5872,ec2-instance,136.9,,False,,False,13,t3.micro,False,,False,NORMAL,NONE
CLD-00178,2026-06-18T13:20:56,cloud,StartInstances,svc-logging,us-east-1,i-phdi-2801,ec2-instance,327.5,,False,,False,13,t3.medium,False,,False,NORMAL,NONE
CLD-00151,2026-06-18T13:34:56,cloud,CreateKeyPair,svc-cicd-pipeline,us-east-1,i-qmxb-4846,ec2-instance,314.0,,False,,True,13,t3.large,False,,False,NORMAL,NONE
CLD-00448,2026-06-18T13:44:11,cloud,CreateSecurityGroup,svc-autoscaler,eu-west-1,i-hawq-1157,ec2-instance,457.9,,False,,False,13,r5.xlarge,False,,False,NORMAL,NONE
CLD-00402,2026-06-18T13:52:53,cloud,StartInstances,lambda-notify-fn,us-east-1,i-ujap-8231,ec2-instance,275.9,,False,,True,13,t3.medium,False,,False,NORMAL,NONE
CLD-00474,2026-06-18T13:54:18,cloud,DescribeInstances,svc-logging,us-west-2,i-rrlf-1621,ec2-instance,70.6,,False,,True,13,t3.large,False,,False,NORMAL,NONE
CLD-00054,2026-06-18T13:55:32,cloud,AuthorizeSecurityGroupIngress,svc-cicd-pipeline,us-west-2,i-hxzt-1936,ec2-instance,52.6,,False,,True,13,t3.micro,False,,False,NORMAL,NONE
CLD-00356,2026-06-18T14:10:08,cloud,CreateSecurityGroup,admin-pkumar,us-east-1,i-klfn-3938,ec2-instance,447.9,,False,,True,14,t3.large,False,,False,NORMAL,NONE
CLD-00246,2026-06-18T14:10:08,cloud,PutObject,dev-arao,us-east-1,i-eptf-4131,ec2-instance,158.7,,False,,True,14,t3.medium,False,,False,NORMAL,NONE
CLD-00306,2026-06-18T14:14:51,cloud,CreateSnapshot,ops-mlee,us-east-1,i-qzwj-9261,ec2-instance,240.6,,False,,True,14,t3.medium,False,,False,NORMAL,NONE
CLD-00379,2026-06-18T14:20:53,cloud,StartInstances,svc-cicd-pipeline,us-west-2,i-ifsu-9796,ec2-instance,297.2,,False,,True,14,t3.medium,False,,False,NORMAL,NONE
CLD-00467,2026-06-18T14:21:05,cloud,RunInstances,lambda-report-fn,us-west-2,i-kmfd-6883,ec2-instance,245.9,,False,,True,14,m5.large,False,,False,NORMAL,NONE
CLD-00066,2026-06-18T14:54:52,cloud,StopInstances,svc-cicd-pipeline,us-west-2,i-jolo-3426,ec2-instance,223.4,,False,,False,14,m5.large,False,,False,NORMAL,NONE
CLD-00375,2026-06-18T14:55:33,cloud,CreateSecurityGroup,svc-monitoring,eu-west-1,i-xqri-1440,ec2-instance,458.9,,False,,True,14,t3.large,False,,False,NORMAL,NONE
CLD-00430,2026-06-18T15:08:16,cloud,DescribeInstances,dev-sgupta,us-west-2,i-ftce-2195,ec2-instance,37.5,,False,,False,15,m5.large,False,,False,NORMAL,NONE
CLD-00414,2026-06-18T15:24:56,cloud,DescribeInstances,admin-pkumar,eu-west-1,i-lnov-8951,ec2-instance,384.7,,False,,True,15,t3.medium,False,,False,NORMAL,NONE
CLD-00236,2026-06-18T15:51:02,cloud,CreateKeyPair,lambda-prod-fn,eu-west-1,i-upfr-7934,ec2-instance,80.0,,False,,True,15,m5.large,False,,False,NORMAL,NONE
CLD-00492,2026-06-18T16:06:03,cloud,CreateSnapshot,lambda-notify-fn,us-east-1,i-hfzt-1893,ec2-instance,192.4,,False,,True,16,m5.large,False,,False,NORMAL,NONE
CLD-00401,2026-06-18T16:07:09,cloud,TerminateInstances,ops-mlee,eu-west-1,i-ialv-2871,ec2-instance,150.6,,False,,True,16,m5.large,False,,False,NORMAL,NONE
CLD-00442,2026-06-18T17:02:00,cloud,AuthorizeSecurityGroupIngress,lambda-report-fn,eu-west-1,i-qqxj-7870,ec2-instance,131.0,,False,,True,17,m5.large,False,,False,NORMAL,NONE
CLD-00426,2026-06-18T17:11:18,cloud,CreateKeyPair,admin-pkumar,eu-west-1,i-ncuy-5668,ec2-instance,380.5,,False,,True,17,m5.large,False,,False,NORMAL,NONE
CLD-00044,2026-06-18T17:20:28,cloud,CreateKeyPair,svc-backup,us-east-1,i-hriw-1117,ec2-instance,61.9,,False,,True,17,t3.large,False,,False,NORMAL,NONE
CLD-00366,2026-06-18T17:25:41,cloud,CreateKeyPair,svc-etl-batch,eu-west-1,i-pykw-6315,ec2-instance,418.7,,False,,False,17,r5.xlarge,False,,False,NORMAL,NONE
CLD-00111,2026-06-18T17:53:09,cloud,AttachVolume,svc-cicd-pipeline,us-east-1,i-phaq-2402,ec2-instance,138.6,,False,,True,17,t3.micro,False,,False,NORMAL,NONE
CLD-00331,2026-06-18T18:09:21,cloud,AuthorizeSecurityGroupIngress,admin-pkumar,us-east-1,i-jwiy-7999,ec2-instance,280.1,,False,,False,18,m5.large,False,,False,NORMAL,NONE
CLD-00382,2026-06-18T18:31:38,cloud,AuthorizeSecurityGroupIngress,admin-pkumar,eu-west-1,i-hgrk-4621,ec2-instance,230.6,,False,,True,18,t3.micro,False,,False,NORMAL,NONE
CLD-00337,2026-06-18T18:46:37,cloud,CreateSnapshot,svc-backup,us-east-1,i-pjfc-6455,ec2-instance,166.4,,False,,True,18,t3.large,False,,False,NORMAL,NONE
CLD-00087,2026-06-18T18:47:55,cloud,GetObject,admin-pkumar,us-west-2,i-ayqy-9270,ec2-instance,222.0,,False,,True,18,r5.xlarge,False,,False,NORMAL,NONE
CLD-00168,2026-06-18T19:31:18,cloud,CreateKeyPair,svc-autoscaler,us-east-1,i-tozm-2035,ec2-instance,315.9,,False,,True,19,m5.large,False,,False,NORMAL,NONE
CLD-00398,2026-06-18T19:34:21,cloud,CreateSecurityGroup,ops-mlee,us-west-2,i-fhgp-7703,ec2-instance,338.1,,False,,True,19,r5.xlarge,False,,False,NORMAL,NONE
CLD-00319,2026-06-18T20:15:03,cloud,AttachVolume,svc-cicd-pipeline,us-west-2,i-ohdh-6049,ec2-instance,355.5,,False,,True,20,t3.medium,False,,False,NORMAL,NONE
CLD-00101,2026-06-18T20:16:04,cloud,CreateSnapshot,svc-backup,eu-west-1,i-uqnq-5198,ec2-instance,375.1,,False,,True,20,t3.micro,False,,False,NORMAL,NONE
CLD-00210,2026-06-18T20:25:12,cloud,CreateSecurityGroup,dev-sgupta,eu-west-1,i-qfeb-6295,ec2-instance,418.9,,False,,True,20,t3.large,False,,False,NORMAL,NONE
CLD-00057,2026-06-18T20:38:03,cloud,GetObject,ops-mlee,us-west-2,i-ewix-4346,ec2-instance,331.4,,False,,True,20,m5.large,False,,False,NORMAL,NONE
CLD-00468,2026-06-18T20:45:28,cloud,GetObject,ops-mlee,us-west-2,i-jkwn-5430,ec2-instance,110.9,,False,,True,20,t3.large,False,,False,NORMAL,NONE
CLD-00473,2026-06-18T21:20:25,cloud,DescribeInstances,admin-pkumar,eu-west-1,i-wbhs-4084,ec2-instance,406.5,,False,,True,21,r5.xlarge,False,,False,NORMAL,NONE
CLD-00452,2026-06-18T21:23:23,cloud,DeleteObject,svc-cicd-pipeline,eu-west-1,i-jqeo-3141,ec2-instance,136.5,,False,,True,21,m5.large,False,,False,NORMAL,NONE
CLD-00290,2026-06-18T22:46:23,cloud,TerminateInstances,lambda-prod-fn,us-east-1,i-tmvk-1310,ec2-instance,228.5,,False,,True,22,r5.xlarge,False,,False,NORMAL,NONE
CLD-00463,2026-06-18T23:09:21,cloud,StopInstances,dev-jsmith,eu-west-1,i-obfv-7471,ec2-instance,253.3,,False,,True,23,r5.xlarge,False,,False,NORMAL,NONE
CLD-00192,2026-06-18T23:13:07,cloud,StartInstances,svc-backup,us-west-2,i-vida-1430,ec2-instance,304.0,,False,,True,23,m5.large,False,,False,NORMAL,NONE
CLD-00303,2026-06-18T23:13:42,cloud,AttachVolume,svc-backup,eu-west-1,i-wavu-1611,ec2-instance,441.0,,False,,True,23,t3.large,False,,False,NORMAL,NONE
CLD-00103,2026-06-18T23:42:46,cloud,DeleteObject,dev-sgupta,us-west-2,i-ziqp-4249,ec2-instance,64.2,,False,,True,23,t3.large,False,,False,NORMAL,NONE
